"Exporter.ISO3","Importer.ISO3","Exporter.M49","Importer.M49","Year","Trade.Value.US","Weight"
"KOR","BTN","Eastern Asia","Southern Asia",2021,5169820,"distant"
"KOR","BWA","Eastern Asia","Southern Africa",2019,35345.113,"distant"
"KOR","BWA","Eastern Asia","Southern Africa",2020,222027.259,"distant"
"KOR","BWA","Eastern Asia","Southern Africa",2021,43341.462,"distant"
"KOR","CAF","Eastern Asia","Middle Africa",2019,37654,"distant"
"KOR","CAF","Eastern Asia","Middle Africa",2020,240050,"distant"
"KOR","CAF","Eastern Asia","Middle Africa",2021,619517,"distant"
"KOR","CAN","Eastern Asia","Northern America",2019,69451944.407,"distant"
"KOR","CAN","Eastern Asia","Northern America",2020,155624776.282,"distant"
"KOR","CAN","Eastern Asia","Northern America",2021,353910855.047,"distant"
"KOR","CHE","Eastern Asia","Western Europe",2019,120243743.231,"distant"
"KOR","CHE","Eastern Asia","Western Europe",2020,189852841.644,"distant"
"KOR","CHE","Eastern Asia","Western Europe",2021,1232378481.323,"distant"
"KOR","CHL","Eastern Asia","South America",2019,12346571.039,"distant"
"KOR","CHL","Eastern Asia","South America",2020,22472880.662,"distant"
"KOR","CHL","Eastern Asia","South America",2021,34587716.285,"distant"
"KOR","CHN","Eastern Asia","Eastern Asia",2021,870219702,"adjacent"
"KOR","CHN","Eastern Asia","Eastern Asia",2020,486857301,"adjacent"
"KOR","CHN","Eastern Asia","Eastern Asia",2019,486636346,"adjacent"
"KOR","CIV","Eastern Asia","Western Africa",2019,862298.655,"distant"
"KOR","CIV","Eastern Asia","Western Africa",2020,3127152.86,"distant"
"KOR","CIV","Eastern Asia","Western Africa",2021,9869435,"distant"
"KOR","CMR","Eastern Asia","Middle Africa",2019,2095749,"distant"
"KOR","CMR","Eastern Asia","Middle Africa",2020,10708761,"distant"
"KOR","CMR","Eastern Asia","Middle Africa",2021,14234880,"distant"
"KOR","COD","Eastern Asia","Middle Africa",2019,7143139.362,"distant"
"KOR","COD","Eastern Asia","Middle Africa",2020,381672.036,"distant"
"KOR","COD","Eastern Asia","Middle Africa",2021,3342246.87,"distant"
"KOR","COG","Eastern Asia","Middle Africa",2019,40751.351,"distant"
"KOR","COG","Eastern Asia","Middle Africa",2020,6814660,"distant"
"KOR","COG","Eastern Asia","Middle Africa",2021,40178.83,"distant"
"KOR","COL","Eastern Asia","South America",2020,38886441.65,"distant"
"KOR","COL","Eastern Asia","South America",2021,64943029.1,"distant"
"KOR","COL","Eastern Asia","South America",2019,22753896.85,"distant"
"KOR","COM","Eastern Asia","Eastern Africa",2019,19519,"distant"
"KOR","COM","Eastern Asia","Eastern Africa",2020,83200,"distant"
"KOR","CPV","Eastern Asia","Western Africa",2019,4473,"distant"
"KOR","CPV","Eastern Asia","Western Africa",2020,110476,"distant"
"KOR","CPV","Eastern Asia","Western Africa",2021,98518,"distant"
"KOR","CRI","Eastern Asia","Central America",2021,19884405.94,"distant"
"KOR","CRI","Eastern Asia","Central America",2019,9347269.73,"distant"
"KOR","CRI","Eastern Asia","Central America",2020,12313641.89,"distant"
"KOR","CUB","Eastern Asia","Caribbean",2019,675629,"distant"
"KOR","CUB","Eastern Asia","Caribbean",2020,541910,"distant"
"KOR","CUB","Eastern Asia","Caribbean",2021,417073,"distant"
"KOR","CUW","Eastern Asia","Caribbean",2019,2041651,"distant"
"KOR","CUW","Eastern Asia","Caribbean",2020,497526,"distant"
"KOR","CUW","Eastern Asia","Caribbean",2021,283900,"distant"
"KOR","CYM","Eastern Asia","Caribbean",2020,1405.602,"distant"
"KOR","CYM","Eastern Asia","Caribbean",2021,1000,"distant"
"KOR","CYM","Eastern Asia","Caribbean",2019,747,"distant"
"KOR","CYP","Eastern Asia","Western Asia",2019,248787.734,"distant"
"KOR","CYP","Eastern Asia","Western Asia",2020,119840.347,"distant"
"KOR","CYP","Eastern Asia","Western Asia",2021,1689235.837,"distant"
"KOR","CZE","Eastern Asia","Eastern Europe",2019,15225169,"distant"
"KOR","CZE","Eastern Asia","Eastern Europe",2020,24922459,"distant"
"KOR","CZE","Eastern Asia","Eastern Europe",2021,62735383,"distant"
"KOR","DEU","Eastern Asia","Western Europe",2019,1514516714.047,"distant"
"KOR","DEU","Eastern Asia","Western Europe",2020,1112847413.998,"distant"
"KOR","DEU","Eastern Asia","Western Europe",2021,2039239332.837,"distant"
"KOR","DJI","Eastern Asia","Eastern Africa",2019,65848,"distant"
"KOR","DJI","Eastern Asia","Eastern Africa",2020,223450,"distant"
"KOR","DJI","Eastern Asia","Eastern Africa",2021,905290,"distant"
"KOR","DMA","Eastern Asia","Caribbean",2019,94237,"distant"
"KOR","DMA","Eastern Asia","Caribbean",2020,93020,"distant"
"KOR","DMA","Eastern Asia","Caribbean",2021,106710,"distant"
"KOR","DNK","Eastern Asia","Northern Europe",2019,4683862.927,"distant"
"KOR","DNK","Eastern Asia","Northern Europe",2020,9633165.104,"distant"
"KOR","DNK","Eastern Asia","Northern Europe",2021,7462701.45,"distant"
"KOR","DOM","Eastern Asia","Caribbean",2019,7397335.035,"distant"
"KOR","DOM","Eastern Asia","Caribbean",2020,14873325.45,"distant"
"KOR","DOM","Eastern Asia","Caribbean",2021,32606808.999,"distant"
"KOR","DZA","Eastern Asia","Northern Africa",2019,15878090,"distant"
"KOR","DZA","Eastern Asia","Northern Africa",2020,15241999,"distant"
"KOR","DZA","Eastern Asia","Northern Africa",2021,14809477,"distant"
"KOR","ECU","Eastern Asia","South America",2020,24654330.15,"distant"
"KOR","ECU","Eastern Asia","South America",2021,41734185.48,"distant"
"KOR","ECU","Eastern Asia","South America",2019,25369366.012,"distant"
"KOR","EGY","Eastern Asia","Northern Africa",2019,17968109.824,"distant"
"KOR","EGY","Eastern Asia","Northern Africa",2020,15633949.769,"distant"
"KOR","EGY","Eastern Asia","Northern Africa",2021,21881627.195,"distant"
"KOR","ERI","Eastern Asia","Eastern Africa",2019,88236,"distant"
"KOR","ERI","Eastern Asia","Eastern Africa",2020,180105,"distant"
"KOR","ERI","Eastern Asia","Eastern Africa",2021,392373,"distant"
"KOR","ESP","Eastern Asia","Southern Europe",2019,57419229.739,"distant"
"KOR","ESP","Eastern Asia","Southern Europe",2020,101863690.25,"distant"
"KOR","ESP","Eastern Asia","Southern Europe",2021,132927499.095,"distant"
"KOR","EST","Eastern Asia","Northern Europe",2019,855067.319,"distant"
"KOR","EST","Eastern Asia","Northern Europe",2020,3347484.88,"distant"
"KOR","EST","Eastern Asia","Northern Europe",2021,4279411.2,"distant"
"KOR","ETH","Eastern Asia","Eastern Africa",2021,28582000.08,"distant"
"KOR","ETH","Eastern Asia","Eastern Africa",2019,6587766.35,"distant"
"KOR","ETH","Eastern Asia","Eastern Africa",2020,7368737.21,"distant"
"KOR","FIN","Eastern Asia","Northern Europe",2019,23404391.663,"distant"
"KOR","FIN","Eastern Asia","Northern Europe",2020,9741601.221,"distant"
"KOR","FIN","Eastern Asia","Northern Europe",2021,27824954.564,"distant"
"KOR","FJI","Eastern Asia","Melanesia",2019,190430.159,"distant"
"KOR","FJI","Eastern Asia","Melanesia",2020,804061.67,"distant"
"KOR","FJI","Eastern Asia","Melanesia",2021,39134.402,"distant"
"KOR","FRA","Eastern Asia","Western Europe",2019,146571903.226,"distant"
"KOR","FRA","Eastern Asia","Western Europe",2020,121862427.917,"distant"
"KOR","FRA","Eastern Asia","Western Europe",2021,174078236.879,"distant"
"KOR","FSM","Eastern Asia","Micronesia",2020,16681,"distant"
"KOR","FSM","Eastern Asia","Micronesia",2021,47607,"distant"
"KOR","FSM","Eastern Asia","Micronesia",2019,8350,"distant"
"KOR","GAB","Eastern Asia","Middle Africa",2019,129980,"distant"
"KOR","GAB","Eastern Asia","Middle Africa",2020,256186,"distant"
"KOR","GAB","Eastern Asia","Middle Africa",2021,413139,"distant"
"KOR","GBR","Eastern Asia","Northern Europe",2019,24176797.766,"distant"
"KOR","GBR","Eastern Asia","Northern Europe",2020,90323780.033,"distant"
"KOR","GBR","Eastern Asia","Northern Europe",2021,169286171.463,"distant"
"KOR","GEO","Eastern Asia","Western Asia",2019,4273445.43,"distant"
"KOR","GEO","Eastern Asia","Western Asia",2020,5143747.13,"distant"
"KOR","GEO","Eastern Asia","Western Asia",2021,7218163.93,"distant"
"KOR","GHA","Eastern Asia","Western Africa",2019,1257226.654,"distant"
"KOR","GHA","Eastern Asia","Western Africa",2020,7361539,"distant"
"KOR","GHA","Eastern Asia","Western Africa",2021,11338174,"distant"
"KOR","GIB","Eastern Asia","Southern Europe",2020,175000,"distant"
"KOR","GIN","Eastern Asia","Western Africa",2019,973920,"distant"
"KOR","GIN","Eastern Asia","Western Africa",2020,3036292,"distant"
"KOR","GIN","Eastern Asia","Western Africa",2021,1469010,"distant"
"KOR","GMB","Eastern Asia","Western Africa",2019,36793,"distant"
"KOR","GMB","Eastern Asia","Western Africa",2020,116647,"distant"
"KOR","GMB","Eastern Asia","Western Africa",2021,478824,"distant"
"KOR","GNB","Eastern Asia","Western Africa",2019,193698,"distant"
"KOR","GNB","Eastern Asia","Western Africa",2020,50874,"distant"
"KOR","GNB","Eastern Asia","Western Africa",2021,110859,"distant"
"KOR","GNQ","Eastern Asia","Middle Africa",2019,108915,"distant"
"KOR","GNQ","Eastern Asia","Middle Africa",2020,160116,"distant"
"KOR","GNQ","Eastern Asia","Middle Africa",2021,38622,"distant"
"KOR","GRC","Eastern Asia","Southern Europe",2019,2649814.118,"distant"
"KOR","GRC","Eastern Asia","Southern Europe",2020,3079873.262,"distant"
"KOR","GRC","Eastern Asia","Southern Europe",2021,2395264.387,"distant"
"KOR","GRD","Eastern Asia","Caribbean",2019,5535.186,"distant"
"KOR","GRD","Eastern Asia","Caribbean",2020,5817.778,"distant"
"KOR","GRD","Eastern Asia","Caribbean",2021,205.185,"distant"
"KOR","GTM","Eastern Asia","Central America",2019,5037204,"distant"
"KOR","GTM","Eastern Asia","Central America",2020,11253884,"distant"
"KOR","GTM","Eastern Asia","Central America",2021,14578496,"distant"
"KOR","GUM","Eastern Asia","Micronesia",2019,66257,"distant"
"KOR","GUM","Eastern Asia","Micronesia",2020,212736,"distant"
"KOR","GUM","Eastern Asia","Micronesia",2021,109428,"distant"
"KOR","GUY","Eastern Asia","South America",2019,1833.356,"distant"
"KOR","GUY","Eastern Asia","South America",2020,9082.994,"distant"
"KOR","GUY","Eastern Asia","South America",2021,24419.984,"distant"
"KOR","HND","Eastern Asia","Central America",2020,4266634.14,"distant"
"KOR","HND","Eastern Asia","Central America",2021,6761335.29,"distant"
"KOR","HND","Eastern Asia","Central America",2019,4279567.91,"distant"
"KOR","HRV","Eastern Asia","Southern Europe",2021,10425614,"distant"
"KOR","HRV","Eastern Asia","Southern Europe",2019,121886563,"distant"
"KOR","HRV","Eastern Asia","Southern Europe",2020,5982314,"distant"
"KOR","HTI","Eastern Asia","Caribbean",2019,2650166,"distant"
"KOR","HTI","Eastern Asia","Caribbean",2020,1668184,"distant"
"KOR","HTI","Eastern Asia","Caribbean",2021,2171235,"distant"
"KOR","HUN","Eastern Asia","Eastern Europe",2019,598506280,"distant"
"KOR","HUN","Eastern Asia","Eastern Europe",2020,1012599949,"distant"
"KOR","HUN","Eastern Asia","Eastern Europe",2021,403329604,"distant"
"KOR","IDN","Eastern Asia","South-eastern Asia",2019,43810577,"distant"
"KOR","IDN","Eastern Asia","South-eastern Asia",2020,78434528,"distant"
"KOR","IDN","Eastern Asia","South-eastern Asia",2021,121781863,"distant"
"KOR","IRL","Eastern Asia","Northern Europe",2019,20380007.672,"distant"
"KOR","IRL","Eastern Asia","Northern Europe",2020,21139258.718,"distant"
"KOR","IRL","Eastern Asia","Northern Europe",2021,49651556.488,"distant"
"KOR","IRN","Eastern Asia","Southern Asia",2019,18444953,"distant"
"KOR","IRN","Eastern Asia","Southern Asia",2020,19304894,"distant"
"KOR","IRN","Eastern Asia","Southern Asia",2021,22403587,"distant"
"KOR","IRQ","Eastern Asia","Western Asia",2019,10476033,"distant"
"KOR","IRQ","Eastern Asia","Western Asia",2020,14055904,"distant"
"KOR","IRQ","Eastern Asia","Western Asia",2021,16490100,"distant"
"KOR","ISL","Eastern Asia","Northern Europe",2019,61501.642,"distant"
"KOR","ISL","Eastern Asia","Northern Europe",2020,50987.103,"distant"
"KOR","ISL","Eastern Asia","Northern Europe",2021,899867.153,"distant"
"KOR","ISR","Eastern Asia","Western Asia",2019,12434000,"distant"
"KOR","ISR","Eastern Asia","Western Asia",2020,13647000,"distant"
"KOR","ISR","Eastern Asia","Western Asia",2021,12059000,"distant"
"KOR","ITA","Eastern Asia","Southern Europe",2019,165864578.797,"distant"
"KOR","ITA","Eastern Asia","Southern Europe",2020,152414215.053,"distant"
"KOR","ITA","Eastern Asia","Southern Europe",2021,481725396.119,"distant"
"KOR","JAM","Eastern Asia","Caribbean",2019,345087.57,"distant"
"KOR","JAM","Eastern Asia","Caribbean",2020,405959.46,"distant"
"KOR","JAM","Eastern Asia","Caribbean",2021,763368.53,"distant"
"KOR","JOR","Eastern Asia","Western Asia",2019,2755451.283,"distant"
"KOR","JOR","Eastern Asia","Western Asia",2020,5009141.896,"distant"
"KOR","JOR","Eastern Asia","Western Asia",2021,4830246.14,"distant"
"KOR","JPN","Eastern Asia","Eastern Asia",2019,480150255.535,"adjacent"
"KOR","JPN","Eastern Asia","Eastern Asia",2020,657071777.321,"adjacent"
"KOR","JPN","Eastern Asia","Eastern Asia",2021,789314967.612,"adjacent"
"KOR","KAZ","Eastern Asia","Central Asia",2019,9768957,"distant"
"KOR","KAZ","Eastern Asia","Central Asia",2020,15972192.52,"distant"
"KOR","KAZ","Eastern Asia","Central Asia",2021,12074805.12,"distant"
"KOR","KEN","Eastern Asia","Eastern Africa",2019,1786430.11,"distant"
"KOR","KEN","Eastern Asia","Eastern Africa",2020,2528580.421,"distant"
"KOR","KEN","Eastern Asia","Eastern Africa",2021,14310243.492,"distant"
"KOR","KGZ","Eastern Asia","Central Asia",2019,2281647,"distant"
"KOR","KGZ","Eastern Asia","Central Asia",2020,3105833,"distant"
"KOR","KGZ","Eastern Asia","Central Asia",2021,3726732,"distant"
"KOR","KHM","Eastern Asia","South-eastern Asia",2019,10881056.83,"distant"
"KOR","KHM","Eastern Asia","South-eastern Asia",2020,13288123.19,"distant"
"KOR","KHM","Eastern Asia","South-eastern Asia",2021,13273678.77,"distant"
"KOR","KIR","Eastern Asia","Micronesia",2019,22768,"distant"
"KOR","KIR","Eastern Asia","Micronesia",2020,1807.189,"distant"
"KOR","KIR","Eastern Asia","Micronesia",2021,27485,"distant"
"KOR","KNA","Eastern Asia","Caribbean",2019,3206,"distant"
"KOR","KNA","Eastern Asia","Caribbean",2020,7898,"distant"
"KOR","KNA","Eastern Asia","Caribbean",2021,25064,"distant"
"KOR","KWT","Eastern Asia","Western Asia",2019,3701096,"distant"
"KOR","KWT","Eastern Asia","Western Asia",2020,11642713,"distant"
"KOR","KWT","Eastern Asia","Western Asia",2021,4479520,"distant"
"KOR","LAO","Eastern Asia","South-eastern Asia",2019,1250875.42,"distant"
"KOR","LAO","Eastern Asia","South-eastern Asia",2020,1684580.24,"distant"
"KOR","LAO","Eastern Asia","South-eastern Asia",2021,4417404.87,"distant"
"KOR","LBN","Eastern Asia","Western Asia",2019,2223602.46,"distant"
"KOR","LBN","Eastern Asia","Western Asia",2020,2450886,"distant"
"KOR","LBN","Eastern Asia","Western Asia",2021,2374884,"distant"
"KOR","LBR","Eastern Asia","Western Africa",2019,203243,"distant"
"KOR","LBR","Eastern Asia","Western Africa",2020,1314097,"distant"
"KOR","LBR","Eastern Asia","Western Africa",2021,897124,"distant"
"KOR","LBY","Eastern Asia","Northern Africa",2019,3818526,"distant"
"KOR","LBY","Eastern Asia","Northern Africa",2020,3749153,"distant"
"KOR","LBY","Eastern Asia","Northern Africa",2021,6685883,"distant"
"KOR","LCA","Eastern Asia","Caribbean",2019,909.98,"distant"
"KOR","LCA","Eastern Asia","Caribbean",2020,1207.23,"distant"
"KOR","LCA","Eastern Asia","Caribbean",2021,196560,"distant"
"KOR","LKA","Eastern Asia","Southern Asia",2019,2319176.26,"distant"
"KOR","LKA","Eastern Asia","Southern Asia",2020,3296442.357,"distant"
"KOR","LKA","Eastern Asia","Southern Asia",2021,4085387.837,"distant"
"KOR","LSO","Eastern Asia","Southern Africa",2021,1557526.066,"distant"
"KOR","LSO","Eastern Asia","Southern Africa",2019,39858.799,"distant"
"KOR","LSO","Eastern Asia","Southern Africa",2020,30113.907,"distant"
"KOR","LTU","Eastern Asia","Northern Europe",2019,543771,"distant"
"KOR","LTU","Eastern Asia","Northern Europe",2020,3752926,"distant"
"KOR","LTU","Eastern Asia","Northern Europe",2021,4912001,"distant"
"KOR","LUX","Eastern Asia","Western Europe",2019,375659.556,"distant"
"KOR","LUX","Eastern Asia","Western Europe",2020,1224284.564,"distant"
"KOR","LUX","Eastern Asia","Western Europe",2021,1491311.579,"distant"
"KOR","LVA","Eastern Asia","Northern Europe",2019,503086.869,"distant"
"KOR","LVA","Eastern Asia","Northern Europe",2020,574049.434,"distant"
"KOR","LVA","Eastern Asia","Northern Europe",2021,1347013.477,"distant"
"KOR","MAR","Eastern Asia","Northern Africa",2019,4496429.39,"distant"
"KOR","MAR","Eastern Asia","Northern Africa",2020,7210754.606,"distant"
"KOR","MAR","Eastern Asia","Northern Africa",2021,6084744.336,"distant"
"KOR","MDA","Eastern Asia","Eastern Europe",2019,395626,"distant"
"KOR","MDA","Eastern Asia","Eastern Europe",2020,1238641,"distant"
"KOR","MDA","Eastern Asia","Eastern Europe",2021,3174648,"distant"
"KOR","MDG","Eastern Asia","Eastern Africa",2019,769347.605,"distant"
"KOR","MDG","Eastern Asia","Eastern Africa",2020,7259363.141,"distant"
"KOR","MDG","Eastern Asia","Eastern Africa",2021,5980797.611,"distant"
"KOR","MDV","Eastern Asia","Southern Asia",2019,154363.81,"distant"
"KOR","MDV","Eastern Asia","Southern Asia",2020,287586,"distant"
"KOR","MDV","Eastern Asia","Southern Asia",2021,153352.282,"distant"
"KOR","MEX","Eastern Asia","Central America",2019,29944096,"distant"
"KOR","MEX","Eastern Asia","Central America",2020,69991785,"distant"
"KOR","MEX","Eastern Asia","Central America",2021,248961628,"distant"
"KOR","MHL","Eastern Asia","Micronesia",2019,18706,"distant"
"KOR","MHL","Eastern Asia","Micronesia",2020,5100,"distant"
"KOR","MHL","Eastern Asia","Micronesia",2021,4539,"distant"
"KOR","MKD","Eastern Asia","Southern Europe",2019,135355.48,"distant"
"KOR","MKD","Eastern Asia","Southern Europe",2020,1403915.73,"distant"
"KOR","MKD","Eastern Asia","Southern Europe",2021,2332536.99,"distant"
"KOR","MLI","Eastern Asia","Western Africa",2019,48580.27,"distant"
"KOR","MLI","Eastern Asia","Western Africa",2020,2869545,"distant"
"KOR","MLI","Eastern Asia","Western Africa",2021,3001915,"distant"
"KOR","MLT","Eastern Asia","Southern Europe",2019,904628.855,"distant"
"KOR","MLT","Eastern Asia","Southern Europe",2020,149840.124,"distant"
"KOR","MLT","Eastern Asia","Southern Europe",2021,1478544.843,"distant"
"KOR","MMR","Eastern Asia","South-eastern Asia",2019,41343170.19,"distant"
"KOR","MMR","Eastern Asia","South-eastern Asia",2020,45587659.51,"distant"
"KOR","MMR","Eastern Asia","South-eastern Asia",2021,33086941.842,"distant"
